sku,nombre,precio,costo,categoria,mpn,proveedor,ubicacion,ancho_cm,alto_cm,proveedor_contacto,proveedor_telefono,id_articulo_original,calcula_id_original,numero_control_excel,precio_compra_con_iva,iva_compra,porcentaje_a_ganar,utilidad_excel,es_compra_interna,openpay_comision,openpay_iva,comision_tienda_nube,total_comisiones,descuento_pago_transferencia_pct,iva_venta_desglosar,precio_venta_sin_iva,ganancia_real_excel
LGVTM153,PORTA VELAS,0,0,0,LGVTM153,0,0,,,0,0,,,0660,,0,0,,,2.5,,,,0,0,0,0
LGVTM154,PORTA VELA ARCANGEL DORADO B/MADERA,236,126.72,ARTESANIAS,LGVTM154,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,15,8.5,MARIA ESTHER NAVA,33 2184 5609,PV01-D,,0661,147,20.28,50,73.5,,6.76,1.08,7.17,15.01,3.19,32.48,203,148
LGVTM155,PORTA VELA ARCANGEL PLATA B/MADER,221,118.97,ARTESANIAS,LGVTM155,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,15,8.5,MARIA ESTHER NAVA,33 2184 5609,PV01-P,,0662,138,19.03,50,69,,6.5,1.04,6.89,14.43,3.26,30.54,191,136
LGVTM156,PORTA VELA MADONA CON NIÑO DORADO B/MAD.,236,126.72,ARTESANIAS,LGVTM156,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,14,8.5,MARIA ESTHER NAVA,33 2184 5609,PV02-D,,0663,147,20.28,50,73.5,,6.76,1.08,7.17,15.01,3.19,32.48,203,148
LGVTM157,PORTA VELA MADONA CON NIÑO PLATA B/MADER,221,118.97,ARTESANIAS,LGVTM157,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,14,8.5,MARIA ESTHER NAVA,33 2184 5609,PV02-P,,0664,138,19.03,50,69,,6.5,1.04,6.89,14.43,3.26,30.54,191,136
LGVTM158,PORTA VELA ANGEL NIÑA DORADA B/MADERA,236,126.72,ARTESANIAS,LGVTM158,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,8.5,MARIA ESTHER NAVA,33 2184 5609,PV03-D,,0665,147,20.28,50,73.5,,6.76,1.08,7.17,15.01,3.39,32.48,203,148
LGVTM159,PORTA VELA ANGEL NIÑA PLATA B/MADERA,221,118.97,ARTESANIAS,LGVTM159,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,8.5,MARIA ESTHER NAVA,33 2184 5609,PV03-P,,0666,138,19.03,50,69,,6.5,1.04,6.89,14.43,3.26,30.54,191,136
LGVTM160,PORTA VELA VIRG. GUADALUPE DORADA B/MAD.,206,110.34,ARTESANIAS,LGVTM160,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,8.5,MARIA ESTHER NAVA,33 2184 5609,PV04-D,,0667,128,17.66,50,64,,6.21,0.99,6.58,13.79,3.11,28.38,177,122
LGVTM161,PORTA VELA VIRG. GUADALUPE PLATA B/MADERA,190,101.72,ARTESANIAS,LGVTM161,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,8.5,MARIA ESTHER NAVA,33 2184 5609,PV04-P,,0668,118,16.28,50,59,,5.92,0.95,6.28,13.15,2.97,26.23,164,109
LGVTM162,PORTA VELA VIRG. DE GPE. GDE.DORADA B/MAD.,175,93.1,ARTESANIAS,LGVTM162,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,8.5,MARIA ESTHER NAVA,33 2184 5609,PV05-D,,0669,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM163,PORTA VELA VIRG. DE GPE. GDE.PLATA B/MAD.,157,83.62,ARTESANIAS,LGVTM163,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,8.5,MARIA ESTHER NAVA,33 2184 5609,PV05-P,,0670,97,13.38,50,48.5,,5.31,0.85,5.63,11.8,2.66,21.7,136,80
LGVTM164,PORTA VELA SAGRADA FAMILIA DORADA,175,93.1,ARTESANIAS,LGVTM164,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,8.5,MARIA ESTHER NAVA,33 2184 5609,PV06-D,,0671,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM165,PORTA VELA SAGRADA FAMILIA PLATA,157,83.62,ARTESANIAS,LGVTM165,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,8.5,MARIA ESTHER NAVA,33 2184 5609,PV06-P,,0672,97,13.38,50,48.5,,5.31,0.85,5.63,11.8,2.66,21.7,136,80
LGVTM166,PORTA VELA SAGRADA FAMILIA MEDALLON DOR,142,75,ARTESANIAS,LGVTM166,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,5.5,MARIA ESTHER NAVA,33 2184 5609,PV07-D,,0673,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM167,PORTA VELA SAGRADA FAMILIA MEDALLON PLAT,128,67.24,ARTESANIAS,LGVTM167,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,5.5,MARIA ESTHER NAVA,33 2184 5609,PV07-P,,0674,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM168,PORTA VELA MEDALLON ANGEL GUARDA DOR.,142,75,ARTESANIAS,LGVTM168,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,5.5,MARIA ESTHER NAVA,33 2184 5609,PV08-D,,0675,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM169,PORTA VELA MEDALLON ANGEL GUARDA PLATA,128,67.24,ARTESANIAS,LGVTM169,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,5.5,MARIA ESTHER NAVA,33 2184 5609,PV08-P,,0676,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM170,PORTA VELA MADONA C/NIÑO CHICO DORADA,142,75,ARTESANIAS,LGVTM170,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,6.5,MARIA ESTHER NAVA,33 2184 5609,PV09-D,,0677,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM171,PORTA VELA MADONA C/NIÑO CHICO PLATA,128,67.24,ARTESANIAS,LGVTM171,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,6.5,MARIA ESTHER NAVA,33 2184 5609,PV09-P,,0678,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM172,PORTA VELA MEDALLA SAN BENITO EN DORADO,142,75,ARTESANIAS,LGVTM172,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,11,8.5,MARIA ESTHER NAVA,33 2184 5609,PV10-D,,0679,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM173,PORTA VELA MEDALLA SAN BENITO EN PLATA,128,67.24,ARTESANIAS,LGVTM173,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,11,8.5,MARIA ESTHER NAVA,33 2184 5609,PV10-P,,0680,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM174,PORTA VELA NOVIOS DORADO,142,75,ARTESANIAS,LGVTM174,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,6.5,MARIA ESTHER NAVA,33 2184 5609,PV11-D,,0681,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM175,PORTA VELA NOVIOS PLATA,128,67.24,ARTESANIAS,LGVTM175,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,6.5,MARIA ESTHER NAVA,33 2184 5609,PV11-P,,0682,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM176,PORTA VELA BAUTIZO NIÑO DORADO,142,75,ARTESANIAS,LGVTM176,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV12-D,,0683,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM177,PORTA VELA BAUTIZO NIÑO PLATA,128,67.24,ARTESANIAS,LGVTM177,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV12-P,,0684,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM178,PORTA VELA BAUTIZO NIÑA DORADA,142,75,ARTESANIAS,LGVTM178,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV13.D,,0685,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM179,PORTA VELA BAUTIZO NIÑA PLATA,128,67.24,ARTESANIAS,LGVTM179,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV13-P,,0686,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM180,PORTA VELA PALOMITAS NIÑO DORADO B/MADE.,110,57.76,ARTESANIAS,LGVTM180,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.5,MARIA ESTHER NAVA,33 2184 5609,PV14-D,,0687,67,9.24,50,33.5,,4.44,0.71,4.71,9.87,2.23,15.22,95,40
LGVTM181,PORTA VELA PALOMITAS NIÑO PLATA B/MADERA,101,52.59,ARTESANIAS,LGVTM181,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.5,MARIA ESTHER NAVA,33 2184 5609,PV14-P,,0688,61,8.41,50,30.5,,4.27,0.68,4.53,9.48,2.14,13.93,87,32
LGVTM182,PORTA VELA PALOMITAS NIÑA DORADA B/MADER,110,57.76,ARTESANIAS,LGVTM182,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.5,MARIA ESTHER NAVA,33 2184 5609,PV15-D,,0689,67,9.24,50,33.5,,4.44,0.71,4.71,9.87,2.23,15.22,95,40
LGVTM183,PORTA VELA PALOMITAS NIÑA PLATA B/MADERA,101,52.59,ARTESANIAS,LGVTM183,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10.5,5.5,MARIA ESTHER NAVA,33 2184 5609,PV15-P,,0690,61,8.41,50,30.5,,4.27,0.68,4.53,9.48,2.14,13.93,87,32
LGVTM184,PORTA VELA ANGEL ORANDO DORADO,142,75,ARTESANIAS,LGVTM184,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV16-D,,0691,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM185,PORTA VELA ANGEL ORANDO PLATA,128,67.24,ARTESANIAS,LGVTM185,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,6.5,MARIA ESTHER NAVA,33 2184 5609,PV16-P,,0692,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM186,PORTA VELA PRIMERA COMUNION NIÑO DORADA,110,57.76,ARTESANIAS,LGVTM186,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9.5,7,MARIA ESTHER NAVA,33 2184 5609,PV17-D,,0693,67,9.24,50,33.5,,4.44,0.71,4.71,9.87,2.23,15.22,95,40
LGVTM187,PORTA VELA PRIMERA COMUNION NIÑO PLATA,101,52.59,ARTESANIAS,LGVTM187,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9.5,7,MARIA ESTHER NAVA,33 2184 5609,PV17-P,,0694,61,8.41,50,30.5,,4.27,0.68,4.53,9.48,2.14,13.93,87,32
LGVTM188,PORTA VELA PRIMERA COMUNION NIÑA DORADA,110,57.76,ARTESANIAS,LGVTM188,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,7,MARIA ESTHER NAVA,33 2184 5609,PV18-D,,0695,67,9.24,50,33.5,,4.44,0.71,4.71,9.87,2.23,15.22,95,40
LGVTM189,PORTA VELA PRIMERA COMUNION NIÑA PLATA,98,50.86,ARTESANIAS,LGVTM189,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,7,MARIA ESTHER NAVA,33 2184 5609,PV18-P,,0696,59,8.14,50,29.5,,4.21,0.67,4.47,9.35,2.11,13.5,84,29
LGVTM190,PORTA VELA ANGEL SILUETA DORADA,142,75,ARTESANIAS,LGVTM190,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,7,MARIA ESTHER NAVA,33 2184 5609,PV19-D,,0697,87,12,50,43.5,,5.02,0.8,5.33,11.15,2.52,19.54,122,67
LGVTM191,PORTA VELA ANGEL SILUETA PLATA,128,67.24,ARTESANIAS,LGVTM191,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,7,MARIA ESTHER NAVA,33 2184 5609,PV19-P,,0698,78,10.76,50,39,,4.76,0.76,5.05,10.57,2.39,17.6,110,55
LGVTM192,CAMPANAS,0,0,0,LGVTM192,0,0,,,0,0,,,0699,,0,0,,,2.5,,,,0,0,0,0
LGVTM193,CAMPANA SERAFIN DORADO,90,46.55,ARTESANIAS,LGVTM193,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM01-D,,0700,54,7.45,50,27,,4.07,0.65,4.31,9.03,2.04,12.42,78,22
LGVTM194,CAMPANA SERAFIN PLATA,81,41.38,ARTESANIAS,LGVTM194,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM01-P,,0701,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM195,CAMPANA  ANGEL DORADO,81,41.38,ARTESANIAS,LGVTM195,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM02 D,,0702,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM196,CAMPANA ANGEL PLATA,76,38.79,ARTESANIAS,LGVTM196,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM02-P,,0703,45,6.21,50,22.5,,3.81,0.61,4.04,8.45,1.91,10.48,65,10
LGVTM197,CAMPANA ALAS DE ANGEL DORADO,81,41.38,ARTESANIAS,LGVTM197,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6.5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM03-D,,0704,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM198,CAMPANA ALAS DE ANGEL PLATA,76,38.79,ARTESANIAS,LGVTM198,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6.5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM03-P,,0705,45,6.21,50,22.5,,3.81,0.61,4.04,8.45,1.91,10.48,65,10
LGVTM199,CAMPANA QUINCEAÑERA DORADA,90,46.55,ARTESANIAS,LGVTM199,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM04-D,,0706,54,7.45,50,27,,4.07,0.65,4.31,9.03,2.04,12.42,78,22
LGVTM200,CAMPANA QUINCEAÑERA PLATA,81,41.38,ARTESANIAS,LGVTM200,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM04-P,,0707,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM201,CAMPANA NIÑO BEBE EN CABALLITO DORADO,90,46.55,ARTESANIAS,LGVTM201,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM05-D,,0708,54,7.45,50,27,,4.07,0.65,4.31,9.03,2.04,12.42,78,22
LGVTM202,CAMPANA NIÑO BEBE EN CABALLITO PLATA,81,41.38,ARTESANIAS,LGVTM202,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM05-P,,0709,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM203,CAMPANA NIÑA BEBE EN CABALLITO DORADO,90,46.55,ARTESANIAS,LGVTM203,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM06-D,,0710,54,7.45,50,27,,4.07,0.65,4.31,9.03,2.04,12.42,78,22
LGVTM204,CAMPANA NIÑA BEBE EN CABALLITO PLATA,81,41.38,ARTESANIAS,LGVTM204,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM06-P,,0711,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM205,CAMPANA DOS CORAZONES DORADOS,81,41.38,ARTESANIAS,LGVTM205,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM07-D,,0712,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM206,CAMPANA DOS CORAZONES PLATA,76,38.79,ARTESANIAS,LGVTM206,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM07-P,,0713,45,6.21,50,22.5,,3.81,0.61,4.04,8.45,1.91,10.48,65,10
LGVTM207,CAMPANA NOVIOS DORADA,81,41.38,ARTESANIAS,LGVTM207,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM08-D,,0714,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM208,CAMPANA NOVIOS PLATA,76,38.79,ARTESANIAS,LGVTM208,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,4.7,MARIA ESTHER NAVA,33 2184 5609,CAM08-P,,0715,45,6.21,50,22.5,,3.81,0.61,4.04,8.45,1.91,10.48,65,10
LGVTM209,CAMPANA CHICA PALOMA DORADA,67,30.17,ARTESANIAS,LGVTM209,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM09-D,,0716,35,4.83,70,24.5,,3.52,0.56,3.87,7.95,1.79,9.3,58,3
LGVTM210,CAMPANA CHICA PALOMA PLATA,64,26.72,ARTESANIAS,LGVTM210,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM09-P,,0717,31,4.28,80,24.8,,3.4,0.54,3.79,7.74,1.75,8.76,55,0
LGVTM211,CAMPANA CHICA ANGEL BEBE DORADA,67,30.17,ARTESANIAS,LGVTM211,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM10-D,,0718,35,4.83,70,24.5,,3.52,0.56,3.87,7.95,1.79,9.3,58,3
LGVTM212,CAMPANA CHICA ANGEL BEBE PLATA,64,26.72,ARTESANIAS,LGVTM212,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM10-P,,0719,31,4.28,80,24.8,,3.4,0.54,3.79,7.74,1.75,8.76,55,0
LGVTM213,CAMPANA CHICA NIÑO BEBE DORADA,67,30.17,ARTESANIAS,LGVTM213,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM11-D,,0720,35,4.83,70,24.5,,3.52,0.56,3.87,7.95,1.79,9.3,58,3
LGVTM214,CAMPANA CHICA NIÑO BEBE PLATA,64,26.72,ARTESANIAS,LGVTM214,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM11-P,,0721,31,4.28,80,24.8,,3.4,0.54,3.79,7.74,1.75,8.76,55,0
LGVTM215,CAMPANA CHICA NIÑA BEBE DORADA,67,30.17,ARTESANIAS,LGVTM215,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM12-D,,0722,35,4.83,70,24.5,,3.52,0.56,3.87,7.95,1.79,9.3,58,3
LGVTM216,CAMPANA CHICA NIÑA BEBE PLATA,64,26.72,ARTESANIAS,LGVTM216,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,3.5,MARIA ESTHER NAVA,33 2184 5609,CAM12-P,,0723,31,4.28,80,24.8,,3.4,0.54,3.79,7.74,1.75,8.76,55,0
LGVTM217,SAN BENITO,0,0,0,LGVTM217,0,0,,,0,0,,,0724,,0,0,,,2.5,,,,0,0,0,0
LGVTM218,CRUZ CELTICA MEDALLON DORADO,597,325.86,ARTESANIAS,LGVTM218,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,26,26,MARIA ESTHER NAVA,33 2184 5609,CCBD,,0725,378,52.14,50,189,,13.46,2.15,14.25,29.87,6.74,82.33,515,459
LGVTM219,CRUZ CELTICA MEDALLON PLATA,597,325.86,ARTESANIAS,LGVTM219,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,26,26,MARIA ESTHER NAVA,33 2184 5609,CCBP,,0726,378,52.14,50,189,,13.46,2.15,14.25,29.87,6.74,82.33,515,459
LGVTM220,PORTA LLAVES SAN BENITO DORADO,480,261.21,ARTESANIAS,LGVTM220,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,18.5,23.5,MARIA ESTHER NAVA,33 2184 5609,PLLSB-D,,0727,303,41.79,50,151.5,,11.29,1.81,11.95,25.04,5.66,66.14,413,358
LGVTM221,PORTA LLAVES SAN BENITO PLATA,458,249.14,ARTESANIAS,LGVTM221,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,18.5,23.5,MARIA ESTHER NAVA,33 2184 5609,PLLSB,,0728,289,39.86,50,144.5,,10.88,1.74,11.52,24.14,5.45,63.12,395,339
LGVTM222,PORTA MEDALLA SAN BENITO PLATA C/PIEDRA,336,181.9,ARTESANIAS,LGVTM222,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,23.3,MARIA ESTHER NAVA,33 2184 5609,A-PM,,0729,211,29.1,50,105.5,,8.62,1.38,9.13,19.13,4.32,46.29,289,234
LGVTM223,PORTA MEDALLA SAN BENITO DORADA C/PIEDRA,353,191.38,ARTESANIAS,LGVTM223,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13,23.3,MARIA ESTHER NAVA,33 2184 5609,A-PMD,,0730,222,30.62,50,111,,8.94,1.43,9.47,19.84,4.48,48.67,304,249
LGVTM224,CRUZ RESPLANDOR GDE. DORADA,516,281.03,ARTESANIAS,LGVTM224,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,33.5,21.5,MARIA ESTHER NAVA,33 2184 5609,A-SBR1D,,0731,326,44.97,50,163,,11.95,1.91,12.66,26.52,5.99,71.11,444,389
LGVTM225,CRUZ RESPLANDOR GDE. PLATA,516,281.03,ARTESANIAS,LGVTM225,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,33.5,21.5,MARIA ESTHER NAVA,33 2184 5609,A-SBR1P,,0732,326,44.97,50,163,,11.95,1.91,12.66,26.52,5.99,71.11,444,389
LGVTM226,CRUZ SAN BENITO METALICA DORADA,389,211.21,ARTESANIAS,LGVTM226,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,22,16.5,MARIA ESTHER NAVA,33 2184 5609,CSBM-D,,0733,245,33.79,50,122.5,,9.61,1.54,10.17,21.31,4.81,53.63,335,280
LGVTM227,CRUZ SAN BENITO METALICA PLATA,318,172.41,ARTESANIAS,LGVTM227,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,22,16.5,MARIA ESTHER NAVA,33 2184 5609,CSBM-P,,0734,200,27.59,50,100,,8.3,1.33,8.79,18.42,4.16,43.92,275,219
LGVTM228,CRUZ SAN BENITO METALICA DORADA EN MADER,614,335.34,ARTESANIAS,LGVTM228,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,25,19,MARIA ESTHER NAVA,33 2184 5609,CSBMM-D,,0735,389,53.66,50,194.5,,13.78,2.2,14.59,30.58,6.9,84.7,529,474
LGVTM229,CRUZ SAN BENITO METALICA PLATA EN MADERA,578,315.52,ARTESANIAS,LGVTM229,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,25,19,MARIA ESTHER NAVA,33 2184 5609,CSBMM-P,,0736,366,50.48,50,183,,13.11,2.1,13.88,29.1,6.57,79.74,498,443
LGVTM230,CRUZ SAN BENITO C/BASE GRANDE DORADO,767,419.83,ARTESANIAS,LGVTM230,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,38,18,MARIA ESTHER NAVA,33 2184 5609,CSBD-01,,0737,487,67.17,50,243.5,,16.62,2.66,17.6,36.88,8.33,105.85,662,606
LGVTM231,CRUZ SAN BENITO C/BASE GRANDE PLATA,735,401.72,ARTESANIAS,LGVTM231,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,38,18,MARIA ESTHER NAVA,33 2184 5609,CSBP-01,,0738,466,64.28,50,233,,16.01,2.56,16.95,35.53,8.02,101.31,633,578
LGVTM232,CRUZ SAN BENITO C/BASE GRANDE COMBINADA,767,419.83,ARTESANIAS,LGVTM232,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,38,18,MARIA ESTHER NAVA,33 2184 5609,CSBC-01,,0739,487,67.17,50,243.5,,16.62,2.66,17.6,36.88,8.33,105.85,662,606
LGVTM233,CRUZ SAN BENITO C/BASE MEDIANA DORADA,314,169.83,ARTESANIAS,LGVTM233,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,23,11,MARIA ESTHER NAVA,33 2184 5609,CSBD-02,,0740,197,27.17,50,98.5,,8.21,1.31,8.7,18.23,4.12,43.27,270,215
LGVTM234,CRUZ SAN BENITO C/BASE MEDIANA PLATA,314,169.83,ARTESANIAS,LGVTM234,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,23,11,MARIA ESTHER NAVA,33 2184 5609,CSBP-02,,0741,197,27.17,50,98.5,,8.21,1.31,8.7,18.23,4.12,43.27,270,215
LGVTM235,CRUZ SAN BENITO MINI,145,76.72,ARTESANIAS,LGVTM235,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,11.5,7.5,MARIA ESTHER NAVA,33 2184 5609,SBM,,0742,89,12.28,50,44.5,,5.08,0.81,5.39,11.28,2.55,19.97,125,70
LGVTM236,CRUZ SAN BENITO MINI DORADO,160,85.34,ARTESANIAS,LGVTM236,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,11.5,7.5,MARIA ESTHER NAVA,33 2184 5609,SBM-D,,0743,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM237,CRUZ SAN BENITO NUM. 25,735,401.72,ARTESANIAS,LGVTM237,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,44.5,23.5,MARIA ESTHER NAVA,33 2184 5609,A-25SB,,0744,466,64.28,50,233,,16.01,2.56,16.95,35.53,8.02,101.31,633,578
LGVTM238,CRUZ RESINA SAN BENITO PARA COLGAR,1423,781.03,ARTESANIAS,LGVTM238,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,66,40,MARIA ESTHER NAVA,33 2184 5609,CRSB,,0745,906,124.97,50,453,,28.77,4.6,30.45,63.83,14.41,196.25,1227,1171
LGVTM239,CRUZ RESINA SAN BENITO CON BASE,1567,860.34,ARTESANIAS,LGVTM239,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,78,41,MARIA ESTHER NAVA,33 2184 5609,CRSB-B,,0746,998,137.66,50,499,,31.44,5.03,33.27,69.74,15.75,216.1,1351,1295
